Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number_of_characters,extroverted_bin,treatment,Propensity_score
44122,american beauty,"['Comedy', 'Romance Film', 'Existentialism', 'Drama', 'Satire', 'LGBT', 'Romantic drama', 'Black comedy']",0.294870268,6.7,-0.561533199,3,4,0.428571429,7,"(0.421, 0.474]",0,0.624175345
349941,being john malkovich,"['Comedy', 'Drama', 'Fantasy', 'Fantasy Comedy', 'Black comedy', 'Workplace Comedy']",0.294870268,7.7,0.80162455,1,4,0.2,5,"(0.158, 0.211]",0,0.611074705
656608,what's eating gilbert grape,"['Comedy', 'Romance Film', 'Drama', 'Coming of age', 'Americana', 'Indie', 'Slice of life story', 'Film adaptation', 'Romantic drama']",-0.06879755,7.7,0.410666703,6,3,0.666666667,9,"(0.632, 0.684]",1,0.62087164
2108776,ferngully: the last rainforest,"['Thriller', 'Social problem film', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.129408853,6.5,-0.438098274,4,1,0.8,5,"(0.789, 0.842]",1,0.629959485
2394008,stuart little,"['Comedy', 'Animal Picture', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",0.294870268,6,0.002923813,6,5,0.545454545,11,"(0.526, 0.579]",1,0.618771427
11862690,juno,"['Comedy', 'Romance Film', 'Drama', 'Coming of age', 'Ensemble Film', 'Domestic Comedy', 'Indie', 'Teen', 'Comedy-drama']",0.779760693,6,-0.567272347,2,3,0.4,5,"(0.368, 0.421]",0,0.616219692
1751944,lady vengeance,"['Drama', 'Thriller', 'Martial Arts Film', 'Crime Thriller', 'World cinema']",0.658538087,7.5,-0.236151016,0,2,0,2,,0,0.615042822
1157158,death to smoochy,"['Comedy', 'Satire', 'Black comedy', 'Parody']",0.476704178,6.3,-0.402205012,0,1,0,1,,0,0.619651922
1144172,sideways,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Road movie', 'Comedy-drama', 'Buddy film']",0.597926784,7.5,0.21303953,4,2,0.666666667,6,"(0.632, 0.684]",1,0.611715767
129331,moonstruck,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Romantic drama']",-0.432465369,7.1,-0.311487163,3,2,0.6,5,"(0.579, 0.632]",1,0.633705313
24228929,the town,"['Thriller', 'Drama', 'Crime Fiction', 'Crime Thriller', 'Film adaptation', 'Heist']",0.961594602,5.8,-0.567303795,1,2,0.333333333,3,"(0.316, 0.368]",0,0.613199481
28397585,the three musketeers,"['Adventure', 'Romance Film', 'Action', 'Action/Adventure']",1.022205905,6.2,-0.567508203,0,1,0,1,,0,0.612192667
348737,mrs. doubtfire,"['Comedy', 'Drama', 'Domestic Comedy', 'Comedy of Errors', 'LGBT', 'Family Film']",-0.06879755,7.1,0.546767063,6,4,0.6,10,"(0.579, 0.632]",1,0.619566967
2692284,monster house,"['Comedy', 'Mystery', 'Haunted House Film', 'Creature Film', 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', ""Children's Fantasy""]",0.71914939,7,-0.566950012,4,3,0.571428571,7,"(0.526, 0.579]",1,0.617221454
113460,platoon,"['Action', 'Drama', 'Combat Films', 'Indie', 'Anti-war', 'War film', 'Anti-war film']",-0.493076672,8.1,1.123747998,8,2,0.8,10,"(0.789, 0.842]",1,0.621045203
29042310,confessions,"['Drama', 'Thriller', 'Japanese Movies', 'Crime Fiction', 'World cinema']",0.961594602,4.4,-0.567500341,0,3,0,3,,0,0.613201378
33641119,mirror mirror,"['Comedy', 'Adventure', 'Fantasy', 'Drama']",1.082817209,5.5,-0.559453741,3,2,0.6,5,"(0.579, 0.632]",1,0.611105018
3842730,the untouchables,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Period piece', 'Biography', 'Crime Fiction', 'Crime Thriller', 'Gangster Film']",-0.432465369,8,-0.555864808,2,3,0.4,5,"(0.368, 0.421]",0,0.636010803
492056,jacob's ladder,"['Horror', 'Kafkaesque', 'Drama', 'Thriller', 'Psychological thriller', 'Supernatural']",-0.250631459,6.5,-0.567476755,1,0,1,1,"(0.947, 1.0]",1,0.633163069
73444,easy rider,"['Adventure', 'Action', 'Existentialism', 'Action/Adventure', 'Drama', 'Biker Film', 'Americana', 'Indie', 'Outlaw biker film', 'New Hollywood', 'Crime Fiction', 'Road movie', 'Stoner film']",-1.523468824,7.3,-0.114693345,2,1,0.666666667,3,"(0.632, 0.684]",1,0.649457862
129524,field of dreams,"['Baseball', 'Drama', 'Sports', 'Americana', 'Fantasy', 'Family Drama', 'Family Film', 'Film adaptation']",-0.311242762,7.5,-0.075057845,2,3,0.4,5,"(0.368, 0.421]",0,0.629488157
1474328,serendipity,"['Comedy', 'Romance Film', 'Romantic comedy', 'Fantasy']",0.416092875,6.8,-0.101717367,2,0,1,2,"(0.947, 1.0]",1,0.61776988
543162,boys don't cry,"['Docudrama', 'Romance Film', 'Drama', 'Gay', 'Gay Interest', 'Crime Fiction', 'Gay Themed']",0.294870268,7.5,-0.167088623,2,3,0.4,5,"(0.368, 0.421]",0,0.620402234
5788437,the name of the rose,"['Costume drama', 'Mystery', 'Detective', 'Thriller', 'Drama', 'Gothic Film', 'Period piece', 'Whodunit', 'Crime Fiction', 'Detective fiction', 'Crime Thriller', 'Film adaptation', 'World cinema']",-0.493076672,7.7,-0.1186282,1,3,0.25,4,"(0.211, 0.263]",0,0.632869803
622993,of mice and men,"['Indie', 'Film adaptation', 'Drama', 'Period piece']",-0.129408853,7.8,-0.54157197,3,5,0.375,8,"(0.368, 0.421]",0,0.630940596
106117,thelma & louise,"['Comedy', 'Drama', 'Chase Movie', 'Female buddy film', 'Crime Fiction', 'Road movie', 'Comedy-drama', 'Outlaw', 'Feminist Film', 'Buddy film']",-0.190020156,7.6,0.087674521,2,1,0.666666667,3,"(0.632, 0.684]",1,0.625953659
25913752,water for elephants,"['Animal Picture', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",1.022205905,6.9,-0.098262086,1,0,1,1,"(0.947, 1.0]",1,0.607649197
883489,mona lisa smile,"['Romance Film', 'Drama', 'Coming of age', 'Period piece', 'Feminist Film']",0.537315481,6.5,-0.221697011,3,2,0.6,5,"(0.579, 0.632]",1,0.616914866
31804949,paranorman,"['Comedy', 'Horror', 'Fantasy', 'Animation', 'Adventure', 'Stop motion']",1.082817209,7,-0.141655549,4,2,0.666666667,6,"(0.632, 0.684]",1,0.607056556
564947,"i, robot","['Mystery', 'Action', 'Drama', 'Thriller', 'Science Fiction', 'Film adaptation']",0.597926784,7.1,1.650979166,1,5,0.166666667,6,"(0.158, 0.211]",0,0.597728642
6215998,matinee,"['Comedy', 'Drama', 'Parody', 'Coming of age', 'Period piece', 'Family Film']",-0.06879755,8.6,-0.567295933,3,5,0.375,8,"(0.368, 0.421]",0,0.630194165
24570673,footloose,"['Comedy', 'Romance Film', 'Musical', 'Drama', 'Romantic drama', 'Remake']",1.022205905,6.6,-0.567374551,3,4,0.428571429,7,"(0.421, 0.474]",0,0.612191376
2728423,waterloo bridge,"['Black-and-white', 'Romance Film', 'War film', 'Drama']",-3.281196613,7.4,-0.555334133,3,1,0.75,4,"(0.737, 0.789]",1,0.680891606
725103,sleepers,"['Drama', 'Thriller', 'Coming of age', 'Period piece', 'Crime Fiction', 'Courtroom Drama']",0.113036359,8.3,-0.565817906,6,4,0.6,10,"(0.579, 0.632]",1,0.627203035
709391,around the world in 80 days,"['Comedy', 'Romance Film', 'Action', 'Action/Adventure', 'Western', 'Drama', ""Children's"", 'Steampunk', 'Martial Arts Film', 'Film adaptation', 'Family Film', 'Adventure']",0.597926784,6.6,-0.567512134,5,6,0.454545455,11,"(0.421, 0.474]",0,0.619233567
171026,cape fear,"['Drama', 'Thriller', 'Psychological thriller', 'Suspense', 'Crime Fiction', 'Crime Thriller', 'Remake']",-0.190020156,7.7,-0.445582752,1,3,0.25,4,"(0.211, 0.263]",0,0.63102084
4836239,the sound of music,"['Roadshow theatrical release', 'Romance Film', 'Musical', 'Drama', 'Biographical film', 'Musical Drama', ""Children's/Family"", 'Family Film']",-1.765914036,8.1,0.418634685,5,4,0.555555556,9,"(0.526, 0.579]",1,0.648386987
1930290,barbarella,"['Comedy', 'Superhero movie', 'Cult', 'Parody', 'Science Fiction', 'Satire', 'Fantasy Adventure', 'Fantasy', 'Superhero', 'Adventure', 'World cinema']",-1.584080127,5.8,-0.42250037,2,3,0.4,5,"(0.368, 0.421]",0,0.653267937
2480828,valentine,"['Slasher', 'Teen', 'Horror']",0.416092875,6,-0.567429584,4,6,0.4,10,"(0.368, 0.421]",0,0.622235199
511228,the poseidon adventure,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Adventure', 'Disaster']",-1.341634915,7.1,-0.378446512,3,4,0.428571429,7,"(0.421, 0.474]",0,0.648997996
431562,almost famous,"['Comedy', 'Musical', 'Drama', 'Coming of age', 'Period piece', 'Musical Drama', 'Road movie', 'Comedy-drama']",0.355481572,7.9,0.565596186,4,1,0.8,5,"(0.789, 0.842]",1,0.612346527
160047,high fidelity,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Music', 'Film adaptation']",0.355481572,8.1,-0.567343104,4,3,0.571428571,7,"(0.526, 0.579]",1,0.623233113
1749093,tarzan,"['Costume drama', 'Romance Film', 'Drama', 'Animated cartoon', 'Family Film', 'Animation', 'Adventure']",0.294870268,6.2,-0.567366689,3,4,0.428571429,7,"(0.421, 0.474]",0,0.624231035
1052133,the machinist,"['Mystery', 'Horror', 'Thriller', 'Psychological thriller', 'Drama', 'Indie']",0.597926784,7.6,1.037601812,3,1,0.75,4,"(0.737, 0.789]",1,0.603715994
163457,the last detail,"['Comedy', 'Drama', 'New Hollywood', 'Road movie', 'Comedy-drama', 'Black comedy', 'Buddy film']",-1.281023612,7.5,-0.461278929,2,1,0.666666667,3,"(0.632, 0.684]",1,0.64879749
14241872,dragonball evolution,"['Doomsday film', 'Superhero movie', 'Chinese Movies', 'Action', 'Action/Adventure', 'Science Fiction', 'Fantasy', 'Martial Arts Film', 'Adventure']",0.900983299,2.5,-0.260255438,2,0,1,2,"(0.947, 1.0]",1,0.611242093
1519082,the pacifier,"['Comedy', 'Action', 'Drama', 'Thriller', 'Action Comedy', 'Family Film']",0.658538087,5.6,-0.177772873,4,3,0.571428571,7,"(0.526, 0.579]",1,0.614480155
76617,vertigo,"['Mystery', 'Romance Film', 'Detective', 'Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Film noir', 'Crime Fiction', 'Crime Thriller', 'Film adaptation']",-2.190193158,8.3,1.077555717,3,1,0.75,4,"(0.737, 0.789]",1,0.64905732
1291587,vanity fair,"['Costume drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.597926784,5.7,-0.567484617,1,0,1,1,"(0.947, 1.0]",1,0.619233302
394792,jackie brown,"['Comedy', 'Action', 'Action/Adventure', 'Thriller', 'Drama', 'Indie', 'Blaxploitation', 'Crime Fiction', 'Crime Thriller']",0.173647662,7.5,0.868973061,3,1,0.75,4,"(0.737, 0.789]",1,0.612443079
80944,father of the bride,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Family Film']",-2.675083583,7.1,-0.519303289,2,1,0.666666667,3,"(0.632, 0.684]",1,0.671261187
2236329,the parent trap,"['Comedy', 'Romance Film', 'Drama', 'Family Film', 'Adventure']",0.234258965,7.2,-0.475941273,2,3,0.4,5,"(0.368, 0.421]",0,0.624355431
915499,land of the dead,"['Doomsday film', 'Horror', 'Cult', 'Thriller', 'Action', 'Science Fiction', 'Splatter film', 'Zombie Film', 'Creature Film', 'Indie', 'Dystopia']",0.658538087,5.8,-0.567126903,3,0,1,3,"(0.947, 1.0]",1,0.618227017
3447166,little shop of horrors,"['Comedy', 'Romance Film', 'Horror', 'Musical', 'Parody', 'Science Fiction', 'Black comedy']",-0.493076672,7.1,-0.23685072,2,1,0.666666667,3,"(0.632, 0.684]",1,0.633986977
3028191,a nightmare on elm street,"['Mystery', 'Horror', 'Cult', 'Indie', 'Teen', 'Supernatural', 'Slasher']",-0.614299278,7.4,0.441697412,5,1,0.833333333,6,"(0.789, 0.842]",1,0.629540655
1018216,white fang,"['Adventure', 'Drama', 'Family Drama', 'Family Film', 'Film adaptation']",-0.190020156,6.1,-0.56740993,2,0,1,2,"(0.947, 1.0]",1,0.632174482
4800257,the big green,"['Comedy', 'Sports', 'Family Film', ""Children's/Family""]",0.052425056,5.5,-0.525356911,0,3,0,3,,0,0.627811809
3727473,man on fire,"['Drama', 'Indie', 'Action', 'Thriller']",-0.432465369,6.5,-0.565947626,0,1,0,1,,0,0.636105793
21225053,cloudy with a chance of meatballs,"['Comedy', ""Children's"", 'Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure', 'Disaster']",0.900983299,6.9,0.417620507,4,3,0.571428571,7,"(0.526, 0.579]",1,0.60466681
20223641,legend of the guardians: the owls of ga'hoole,"['Adventure', 'Fantasy', 'Animation']",0.961594602,6.9,-0.228776604,4,5,0.444444444,9,"(0.421, 0.474]",0,0.609926693
2638362,emma,"['Costume drama', 'Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Film adaptation']",0.113036359,7,-0.563223496,5,3,0.625,8,"(0.579, 0.632]",1,0.627178347
29785,the rock,"['Buddy film', 'Action', 'Action Thrillers', 'Thriller']",0.113036359,7.4,0.816915842,1,2,0.333333333,3,"(0.316, 0.368]",0,0.613953882
10945488,goat story,"['Comedy film', 'Fantasy', 'Computer Animation', 'Family Film', 'Animation']",0.840371996,3.4,-0.564721178,3,6,0.333333333,9,"(0.316, 0.368]",0,0.615189258
1129009,re-animator,"['Comedy', 'Horror Comedy', 'Horror', 'Cult', 'Science Fiction', 'Zombie Film', 'Sci-Fi Horror']",-0.553687975,4.5,-0.562398002,2,3,0.4,5,"(0.368, 0.421]",0,0.638038201
5281893,the science of sleep,"['Comedy', 'Romance Film', 'Drama', 'Science Fiction', 'Fantasy', 'Romantic drama', 'Fantasy Comedy', 'Romantic fantasy', 'Comedy-drama', 'Stop motion', 'World cinema']",0.71914939,7.2,-0.290672923,0,2,0,2,,0,0.614561549
15142854,like water for chocolate,"['Romance Film', 'Drama', 'Erotic Drama', 'Romantic drama', 'World cinema']",-0.129408853,7.1,-0.494569919,0,2,0,2,,0,0.630495068
171621,quills,"['Romance Film', 'History', 'Drama', 'Biopic [feature]', 'Period piece', 'Biography', 'Erotic Drama', 'Film adaptation', 'Romantic drama']",0.355481572,7.2,-0.347207463,1,4,0.2,5,"(0.158, 0.211]",0,0.62112713
26100632,hesher,"['Indie', 'Family Drama', 'Childhood Drama', 'Drama']",0.961594602,6.9,-0.356531614,1,0,1,1,"(0.947, 1.0]",1,0.611162974
4231,buffy the vampire slayer,"['Comedy', 'Action', 'Horror', 'Horror Comedy']",-0.129408853,5.7,-0.377448057,1,0,1,1,"(0.947, 1.0]",1,0.629383915
3201442,casanova,"['Costume drama', 'Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Period piece', 'Adventure', 'Romantic drama']",0.658538087,7.2,-0.567464962,1,0,1,1,"(0.947, 1.0]",1,0.618230264
27063955,super,"['Comedy', 'Superhero movie', 'Action', 'Action/Adventure', 'Drama', 'Indie', 'Adventure']",0.961594602,5.8,-0.567350966,2,0,1,2,"(0.947, 1.0]",1,0.613199936
739286,the village,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",0.597926784,8,-0.567405999,1,3,0.25,4,"(0.211, 0.263]",0,0.619232548
1481638,saturn 3,"['Adventure', 'Science Fiction', 'Horror', 'Thriller']",-0.85674449,5.1,-0.527459955,0,1,0,1,,0,0.64260605
12940547,9,"['Mystery', 'Apocalyptic and post-apocalyptic fiction', 'Action', 'Thriller', 'Science Fiction', 'Fantasy', 'Computer Animation', 'Animation', 'Adventure']",0.900983299,6.2,-0.567178005,5,6,0.454545455,11,"(0.421, 0.474]",0,0.614206086
12685170,lars and the real girl,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Indie', 'Comedy-drama', 'Black comedy']",0.779760693,7.3,0.030342004,2,1,0.666666667,3,"(0.632, 0.684]",1,0.610451872
181229,the great escape,"['Action', 'History', 'Drama', 'War film', 'Adventure']",-1.887136643,8.2,0.431315844,0,2,0,2,,0,0.650205515
334874,shark tale,"['Comedy', ""Children's"", 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film']",0.597926784,6,0.197323698,4,3,0.571428571,7,"(0.526, 0.579]",1,0.611867672
106262,what women want,"['Comedy', 'Romance Film', 'Romantic comedy', 'Fantasy', 'Fantasy Comedy', 'Workplace Comedy']",0.355481572,7.7,-0.567492479,1,4,0.2,5,"(0.158, 0.211]",0,0.623234541
460442,a bug's life,"['Comedy', 'Fantasy', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy"", 'Family-Oriented Adventure']",0.234258965,7.2,0.642544012,6,9,0.4,15,"(0.368, 0.421]",0,0.613620636
104916,man on the moon,"['Comedy', 'Drama', 'Japanese Movies', 'Period piece', 'Biography', 'Biographical film']",0.294870268,7.4,-0.035096078,1,0,1,1,"(0.947, 1.0]",1,0.619136359
33879879,"leafie, a hen into the wild","['Drama', 'Adventure', 'Family Film', 'Animation']",1.022205905,7,-0.563561556,1,4,0.2,5,"(0.158, 0.211]",0,0.612154534
5968326,michael clayton,"['Mystery', 'Drama', 'Thriller', 'Crime Fiction', 'Courtroom Drama', 'Crime Thriller']",0.779760693,7.2,0.106212756,2,1,0.666666667,3,"(0.632, 0.684]",1,0.60971736
19845179,fame,"['Comedy', 'Romance Film', 'Musical', 'Drama', 'Dance', 'Family Film', 'Remake']",0.900983299,5.3,-0.566179551,1,0,1,1,"(0.947, 1.0]",1,0.614196458
16963505,the last airbender,"['Superhero movie', 'Action', 'Action/Adventure', 'Science Fiction', 'Fantasy Comedy', 'Fantasy', 'Martial Arts Film', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",0.961594602,4,0.098111123,3,1,0.75,4,"(0.737, 0.789]",1,0.606757007
32504587,what to expect when you're expecting,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",1.082817209,7.7,-0.567264485,7,4,0.636363636,11,"(0.632, 0.684]",1,0.61118056
454655,the wedding singer,"['Comedy', 'Romance Film', 'Romantic comedy', 'Period piece', 'Music']",0.234258965,6.9,0.057111592,3,2,0.6,5,"(0.579, 0.632]",1,0.619253907
93559,cruel intentions,"['Melodrama', 'Romance Film', 'Drama', 'Thriller', 'Teen']",0.294870268,6.8,0.221443844,3,1,0.75,4,"(0.737, 0.789]",1,0.616671387
3469003,thumbelina,"[""Children's"", 'Fantasy', 'Music', 'Family Film', 'Animation', 'Adventure']",-0.008186247,6,-0.567516064,5,4,0.555555556,9,"(0.526, 0.579]",1,0.629204987
3303413,awake,"['Drama', 'Thriller', 'Psychological thriller']",0.779760693,4.7,-0.562991572,1,0,1,1,"(0.947, 1.0]",1,0.61617849
2269393,night on earth,"['Comedy', 'Drama', 'Japanese Movies', 'Indie', 'Comedy of manners', 'Black comedy']",-0.190020156,7.7,-0.314388184,4,5,0.444444444,9,"(0.421, 0.474]",0,0.629776815
432236,pee-wee's big adventure,"['Comedy', 'Cult', ""Children's/Family"", 'Road movie', 'Family Film', 'Adventure', 'Adventure Comedy']",-0.553687975,7,-0.34025366,2,4,0.333333333,6,"(0.316, 0.368]",0,0.635947709
423372,wild things,"['Mystery', 'Erotic thriller', 'Neo-noir', 'Thriller', 'Suspense', 'Crime Fiction', 'LGBT', 'Crime Thriller']",0.234258965,6.6,-0.066075685,3,2,0.6,5,"(0.579, 0.632]",1,0.620435245
22740984,enter the void,"['Experimental film', 'Avant-garde', 'Drama', 'Fantasy', 'Adult', 'Surrealism']",0.900983299,7.2,-0.229590305,1,3,0.25,4,"(0.211, 0.263]",0,0.6109455
246963,wild at heart,"['Romance Film', 'Thriller', 'Drama', 'Indie', 'Crime Fiction', 'Road movie', 'Crime Thriller', 'Romantic drama', 'Black comedy']",-0.250631459,7.2,-0.179282347,5,2,0.714285714,7,"(0.684, 0.737]",1,0.629485948
923759,rounders,"['Drama', 'Indie', 'Crime Fiction', 'Gangster Film', 'Buddy film']",0.234258965,7.3,0.052319797,3,5,0.375,8,"(0.368, 0.421]",0,0.619299886
10780993,vicky cristina barcelona,"['Romantic drama', 'Romance Film', 'Drama']",0.840371996,7.1,0.475192811,2,1,0.666666667,3,"(0.632, 0.684]",1,0.605122837
212671,so i married an axe murderer,"['Comedy', 'Romance Film', 'Romantic comedy', 'Cult', 'Crime Comedy', 'Comedy of Errors']",-0.06879755,6.5,-0.402755342,1,2,0.333333333,3,"(0.316, 0.368]",0,0.62863223
71415,dune,"['Action', 'Cult', 'Thriller', 'Drama', 'Science Fiction', 'Film adaptation', 'LGBT', 'Adventure']",-0.614299278,6.3,0.095304444,2,8,0.2,10,"(0.158, 0.211]",0,0.632822351
27702708,real steel,"['Science Fiction', 'Sports', 'Action', 'Drama']",1.022205905,7.1,0.80009149,2,3,0.4,5,"(0.368, 0.421]",0,0.598899292
250699,excalibur,"['Costume drama', 'Action/Adventure', 'Drama', 'Sword and sorcery', 'Sword and sorcery films', 'Fantasy Adventure', 'Fantasy', 'Mythological Fantasy', 'Adventure']",-0.796133187,7.3,-0.309608181,4,3,0.571428571,7,"(0.526, 0.579]",1,0.639587934
129295,fatal attraction,"['Mystery', 'Horror', 'Erotic thriller', 'Thriller', 'Psychological thriller', 'Drama', 'Suspense', 'Slasher']",-0.432465369,4,-0.567001114,1,0,1,1,"(0.947, 1.0]",1,0.636115717
1822878,stealing beauty,"['Romance Film', 'Drama', 'Coming of age', 'Romantic drama', 'World cinema']",0.113036359,6.5,-0.450119038,2,0,1,2,"(0.947, 1.0]",1,0.626101411
34480764,rango,"['Comedy', 'Action', 'Western', 'Comedy-drama', 'Family Film', 'Animation', 'Adventure']",1.022205905,7.1,-0.567213383,3,9,0.25,12,"(0.211, 0.263]",0,0.612189818
2068890,the sandlot,"['Comedy', 'Drama', 'Coming of age', 'Sports', 'Americana', 'Period piece', 'Teen', ""Children's/Family"", 'Family Film', 'Comedy-drama']",-0.06879755,7.8,-0.176023612,4,2,0.666666667,6,"(0.632, 0.684]",1,0.626475527
17901762,the ugly truth,"['Comedy', 'Romance Film', 'Romantic comedy']",0.900983299,7.7,-0.567150489,3,1,0.75,4,"(0.737, 0.789]",1,0.614205821
235418,lethal weapon,"['Comedy', 'Action', 'Action/Adventure', 'Buddy cop', 'Thriller', 'Albino bias', 'Crime Fiction', 'Buddy film']",-0.432465369,7.6,0.496875784,5,3,0.625,8,"(0.579, 0.632]",1,0.626035866
706047,spirit: stallion of the cimarron,"['Romance Film', 'Western', ""Children's"", 'Animated Musical', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",0.476704178,7.2,-0.242090641,3,1,0.75,4,"(0.737, 0.789]",1,0.618114967
3640544,persuasion,"['Costume drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.052425056,6.5,-0.565291162,2,0,1,2,"(0.947, 1.0]",1,0.628191483
1238102,bad lieutenant,"['Drama', 'Crime Drama', 'Crime Fiction', 'Thriller']",-0.129408853,7,-0.384763505,1,0,1,1,"(0.947, 1.0]",1,0.629453358
899442,charade,"['Comedy', 'Mystery', 'Romantic comedy', 'Romance Film', 'Thriller', 'Suspense', 'Crime Thriller', 'Black comedy']",-1.887136643,6.4,-0.566403613,2,1,0.666666667,3,"(0.632, 0.684]",1,0.659383272
16578764,the a-team,"['Adventure', 'Action', 'Action/Adventure', 'Thriller']",0.961594602,7.5,-0.407063634,4,2,0.666666667,6,"(0.632, 0.684]",1,0.611651577
1239400,the land before time,"['Costume drama', 'Comedy', 'Coming of age', ""Children's"", 'Fantasy', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",-0.371854065,7.4,-0.190229969,2,6,0.25,8,"(0.211, 0.263]",0,0.631570438
17578735,an education,"['Romance Film', 'Drama', 'Coming of age', 'Period piece', 'Film adaptation', 'Romantic drama']",0.900983299,7.3,-0.0282091,4,1,0.8,5,"(0.789, 0.842]",1,0.608995704
1732142,how to make an american quilt,"['Romance Film', 'Drama', 'Coming of age', 'Film adaptation', 'Romantic drama']",0.052425056,6.3,-0.519118536,0,1,0,1,,0,0.627752483
3044228,masters of the universe,"['Superhero movie', 'Action', 'Action/Adventure', 'Thriller', 'Sword and sorcery', 'Science Fiction', 'Fantasy Adventure', 'Fantasy', 'Superhero', 'Adventure']",-0.432465369,5.3,-0.397483974,0,1,0,1,,0,0.634517323
328344,arachnophobia,"['Comedy', 'Horror Comedy', 'Horror', 'Thriller', 'Parody', 'Science Fiction', 'Natural horror films']",-0.250631459,6.5,-0.275012125,0,3,0,3,,0,0.63039415
2554585,arthur and the invisibles,"['Fantasy', 'Computer Animation', ""Children's/Family"", 'Animation', 'Family Film', 'Adventure', ""Children's Fantasy""]",0.71914939,6,-0.410546432,4,3,0.571428571,7,"(0.526, 0.579]",1,0.615716502
525113,tombstone,"['Costume drama', 'Romance Film', 'Action', 'Action/Adventure', 'Drama', 'Western', 'History', 'Crime Fiction']",-0.06879755,4.9,-0.566863531,5,3,0.625,8,"(0.579, 0.632]",1,0.630190064
6417754,this boy's life,"['Drama', 'Coming of age', 'Period piece', 'Family Drama', 'Biographical film', 'Film adaptation']",-0.06879755,7.3,-0.343504534,2,0,1,2,"(0.947, 1.0]",1,0.628069119
20326029,the wave,"['Drama', 'Thriller']",0.840371996,6.9,-0.564351671,1,0,1,1,"(0.947, 1.0]",1,0.615185698
4597853,the devil wears prada,"['Comedy', 'Romance Film', 'Drama', 'Parody', 'Film adaptation', 'Comedy-drama', 'Workplace Comedy']",0.71914939,6.9,1.189520208,4,1,0.8,5,"(0.789, 0.842]",1,0.600197441
3701905,the polar express,"['Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Christmas movie']",0.597926784,6.6,0.326678594,5,2,0.714285714,7,"(0.684, 0.737]",1,0.610616723
1533664,grosse pointe blank,"['Comedy', 'Romance Film', 'Comedy Thriller', 'Romantic comedy', 'Thriller', 'Crime Fiction', 'Black comedy']",0.173647662,7.3,-0.181511181,0,1,0,1,,0,0.622540414
1339563,strange days,"['Mystery', 'Action', 'Thriller', 'Drama', 'Science Fiction', 'Suspense', 'Future noir', 'Dystopia', 'Crime Fiction', 'Crime Thriller', 'Gangster Film']",0.052425056,7.2,-0.266108583,3,1,0.75,4,"(0.737, 0.789]",1,0.625343187
28891330,frankenweenie,"['Comedy', 'Horror', 'Science Fiction', 'Animation', 'Stop motion', 'Short Film']",1.082817209,7.2,-0.516048485,2,7,0.222222222,9,"(0.211, 0.263]",0,0.610685123
7533357,freaky friday,"['Comedy', 'Drama', 'Family Film', 'Fantasy']",-1.099189702,6.3,-0.51364276,3,4,0.428571429,7,"(0.421, 0.474]",0,0.646373294
465470,the prince of egypt,"['Costume drama', 'Musical', 'Drama', 'Animated Musical', 'Fantasy', 'Christian film', 'Epic', ""Children's/Family"", 'Family Film', 'Adventure', 'Animation']",0.234258965,7.2,-0.010350915,5,6,0.454545455,11,"(0.421, 0.474]",0,0.619901033
2032945,match point,"['Romance Film', 'Drama', 'Thriller', 'Sports', 'Crime Fiction', 'Romantic drama']",0.658538087,8,-0.567492479,1,3,0.25,4,"(0.211, 0.263]",0,0.618230528
19308640,dorian gray,"['Costume drama', 'Thriller', 'Drama', 'Fantasy', 'Period piece', 'Supernatural', 'Crime Fiction', 'Film adaptation']",0.900983299,5.8,-0.562673167,2,1,0.666666667,3,"(0.632, 0.684]",1,0.614162643
